Customer_sk,Product_sk,Supplier_sk,TransactionProfile_sk,orderDate_sk,saleDate_sk,invoiceID(DD),shipCost,daysToShip,discounted,source,qty,salesAmount
115,7,13,1,1,17460,15158,,,0,TPCE,15,5209
122,7,13,1,1,839,15161,,,0,TPCE,6,2083
82,7,13,1,1,173,15187,,,0,TPCE,14,4862
104,7,13,1,1,10283,15205,,,0,TPCE,12,4167
111,7,13,1,1,10867,15206,,,0,TPCE,20,6946
122,7,13,1,1,2176,15226,,,0,TPCE,8,2778
93,7,13,1,1,3792,15249,,,0,TPCE,10,3473
90,7,13,1,1,1631,15261,,,0,TPCE,4,1389
118,7,13,1,1,2325,15274,,,0,TPCE,5,1736
117,7,13,1,1,10764,15280,,,0,TPCE,16,5556
114,7,13,1,1,4480,15289,,,0,TPCE,16,5556
105,7,13,1,1,21322,15296,,,0,TPCE,17,5904
108,7,13,1,1,1539,15313,,,0,TPCE,18,6251
91,7,13,1,1,503,15315,,,0,TPCE,16,5556
99,7,13,1,1,2834,15320,,,0,TPCE,9,3125
91,7,13,1,1,7978,15328,,,0,TPCE,10,3473
83,7,13,1,1,4378,15331,,,0,TPCE,18,6251
112,7,13,1,1,5641,15355,,,0,TPCE,6,2083
93,7,13,1,1,10290,15357,,,0,TPCE,11,3820
114,7,13,1,1,11372,15393,,,0,TPCE,10,3473
110,7,13,1,1,8077,15394,,,0,TPCE,3,1041
93,7,13,1,1,21484,15410,,,0,TPCE,20,6946
119,7,13,1,1,9195,15413,,,0,TPCE,6,2083
115,7,13,1,1,11615,15420,,,0,TPCE,13,4514
91,7,13,1,1,365,15428,,,0,TPCE,15,5209
117,7,13,1,1,2758,15429,,,0,TPCE,9,3125
82,7,13,1,1,9514,15434,,,0,TPCE,3,1041
106,7,13,1,1,27586,15443,,,0,TPCE,20,6946
97,7,13,1,1,28531,15457,,,0,TPCE,3,1041
82,7,13,1,1,14509,15461,,,0,TPCE,8,2778
106,7,13,1,1,15478,15462,,,0,TPCE,9,3125
91,7,13,1,1,7549,15475,,,0,TPCE,6,2083
85,7,13,1,1,4350,15481,,,0,TPCE,6,2083
102,7,13,1,1,3079,15487,,,0,TPCE,14,4862
121,7,13,1,1,15865,15517,,,0,TPCE,17,5904
110,7,13,1,1,8821,15521,,,0,TPCE,3,1041
86,7,13,1,1,10004,15530,,,0,TPCE,20,6946
92,7,13,1,1,3169,15534,,,0,TPCE,20,6946
112,7,13,1,1,2186,15557,,,0,TPCE,16,5556
82,7,13,1,1,10549,15566,,,0,TPCE,4,1389
86,7,13,1,1,4884,15572,,,0,TPCE,4,1389
85,7,13,1,1,7124,15607,,,0,TPCE,3,1041
117,7,13,1,1,4763,15609,,,0,TPCE,10,3473
93,7,13,1,1,2481,15626,,,0,TPCE,8,2778
82,7,13,1,1,10870,15643,,,0,TPCE,19,6598
103,7,13,1,1,9518,15645,,,0,TPCE,14,4862
110,7,13,1,1,4032,15664,,,0,TPCE,14,4862
106,7,13,1,1,54792,15684,,,0,TPCE,11,3820
83,7,13,1,1,1114,15698,,,0,TPCE,16,5556
104,7,13,1,1,48219,15721,,,0,TPCE,15,5209
119,7,13,1,1,4526,15733,,,0,TPCE,2,694
116,7,13,1,1,16882,15750,,,0,TPCE,14,4862
109,7,13,1,1,17366,15764,,,0,TPCE,19,6598
83,7,13,1,1,11312,15770,,,0,TPCE,2,694
102,7,13,1,1,9054,15791,,,0,TPCE,2,694
95,7,13,1,1,34854,15793,,,0,TPCE,20,6946
108,7,13,1,1,3920,15820,,,0,TPCE,16,5556
90,7,13,1,1,6801,15828,,,0,TPCE,11,3820
122,7,13,1,1,7706,15836,,,0,TPCE,13,4514
84,7,13,1,1,22504,15838,,,0,TPCE,5,1736
91,7,13,1,1,1518,15851,,,0,TPCE,17,5904
111,7,13,1,1,2509,15853,,,0,TPCE,10,3473
101,7,13,1,1,3852,15866,,,0,TPCE,4,1389
116,7,13,1,1,9990,15890,,,0,TPCE,3,1041
112,7,13,1,1,10699,15896,,,0,TPCE,15,5209
106,7,13,1,1,3334,15910,,,0,TPCE,7,2431
121,7,13,1,1,8262,15911,,,0,TPCE,13,4514
119,7,13,1,1,4923,15912,,,0,TPCE,10,3473
85,7,13,1,1,23221,15914,,,0,TPCE,14,4862
108,7,13,1,1,7897,15931,,,0,TPCE,5,1736
96,7,13,1,1,37947,15949,,,0,TPCE,17,5904
87,7,13,1,1,811,15962,,,0,TPCE,15,5209
116,7,13,1,1,18209,15971,,,0,TPCE,4,1389
117,7,13,1,1,1261,16054,,,0,TPCE,7,2431
102,7,13,1,1,17461,16075,,,0,TPCE,16,5556
108,7,13,1,1,17366,16083,,,0,TPCE,13,4514
108,7,13,1,1,17419,16087,,,0,TPCE,6,2083
93,7,13,1,1,13805,16091,,,0,TPCE,11,3820
97,7,13,1,1,8262,16100,,,0,TPCE,15,5209
122,7,13,1,1,27223,16119,,,0,TPCE,17,5904
122,7,13,1,1,25271,16133,,,0,TPCE,14,4862
111,7,13,1,1,14566,16139,,,0,TPCE,5,1736
114,7,13,1,1,8810,16143,,,0,TPCE,7,2431
118,7,13,1,1,3580,16150,,,0,TPCE,16,5556
114,7,13,1,1,2543,16158,,,0,TPCE,5,1736
95,7,13,1,1,21979,16165,,,0,TPCE,12,4167
83,7,13,1,1,9578,16172,,,0,TPCE,2,694
97,7,13,1,1,15859,16175,,,0,TPCE,12,4167
121,7,13,1,1,1388,16184,,,0,TPCE,5,1736
117,7,13,1,1,4135,16195,,,0,TPCE,16,5556
122,7,13,1,1,32780,16217,,,0,TPCE,15,5209
93,7,13,1,1,8734,16224,,,0,TPCE,20,6946
94,7,13,1,1,8190,16227,,,0,TPCE,18,6251
103,7,13,1,1,10281,16229,,,0,TPCE,2,694
99,7,13,1,1,8777,16245,,,0,TPCE,20,6946
94,7,13,1,1,8235,16251,,,0,TPCE,4,1389
121,7,13,1,1,14265,16260,,,0,TPCE,7,2431
108,7,13,1,1,272,16269,,,0,TPCE,7,2431
103,7,13,1,1,11172,16301,,,0,TPCE,13,4514
122,7,13,1,1,28294,16340,,,0,TPCE,4,1389
108,7,13,1,1,17634,16353,,,0,TPCE,16,5556
82,7,13,1,1,2429,16359,,,0,TPCE,4,1389
111,7,13,1,1,1044,16360,,,0,TPCE,13,4514
89,7,13,1,1,1908,16370,,,0,TPCE,9,3125
100,7,13,1,1,164,16377,,,0,TPCE,8,2778
120,7,13,1,1,7976,16386,,,0,TPCE,13,4514
112,7,13,1,1,27879,16427,,,0,TPCE,17,5904
102,7,13,1,1,4068,16439,,,0,TPCE,6,2083
119,7,13,1,1,2872,16444,,,0,TPCE,4,1389
100,7,13,1,1,6382,16445,,,0,TPCE,11,3820
100,7,13,1,1,1191,16448,,,0,TPCE,18,6251
86,7,13,1,1,4189,16456,,,0,TPCE,12,4167
115,7,13,1,1,286,16478,,,0,TPCE,3,1041
103,7,13,1,1,419,16487,,,0,TPCE,11,3820
118,7,13,1,1,10418,16488,,,0,TPCE,19,6598
108,7,13,1,1,18194,16491,,,0,TPCE,9,3125
94,7,13,1,1,1329,16497,,,0,TPCE,10,3473
122,7,13,1,1,2762,16509,,,0,TPCE,9,3125
93,7,13,1,1,1388,16511,,,0,TPCE,8,2778
102,7,13,1,1,3975,16512,,,0,TPCE,15,5209
91,7,13,1,1,3741,16513,,,0,TPCE,14,4862
102,7,13,1,1,6415,16541,,,0,TPCE,9,3125
113,7,13,1,1,22347,16550,,,0,TPCE,7,2431
91,7,13,1,1,3189,16560,,,0,TPCE,12,4167
86,7,13,1,1,11441,16565,,,0,TPCE,3,1041
101,7,13,1,1,6801,16566,,,0,TPCE,3,1041
109,7,13,1,1,1651,16576,,,0,TPCE,18,6251
102,7,13,1,1,9913,16579,,,0,TPCE,6,2083
85,7,13,1,1,14230,16595,,,0,TPCE,7,2431
118,7,13,1,1,3342,16608,,,0,TPCE,6,2083
110,7,13,1,1,329,16610,,,0,TPCE,18,6251
91,7,13,1,1,3816,16640,,,0,TPCE,20,6946
102,7,13,1,1,2339,16653,,,0,TPCE,15,5209
103,7,13,1,1,17916,16671,,,0,TPCE,3,1041
110,7,13,1,1,19560,16674,,,0,TPCE,9,3125
111,7,13,1,1,5220,16692,,,0,TPCE,18,6251
112,7,13,1,1,11321,16705,,,0,TPCE,17,5904
95,7,13,1,1,2475,16706,,,0,TPCE,4,1389
97,7,13,1,1,8207,16717,,,0,TPCE,14,4862
97,7,13,1,1,11638,16746,,,0,TPCE,10,3473
112,7,13,1,1,3537,16753,,,0,TPCE,6,2083
104,7,13,1,1,17684,16768,,,0,TPCE,17,5904
105,7,13,1,1,1768,16771,,,0,TPCE,20,6946
113,7,13,1,1,3847,16784,,,0,TPCE,10,3473
106,7,13,1,1,4123,16788,,,0,TPCE,12,4167
121,7,13,1,1,2591,16798,,,0,TPCE,14,4862
90,7,13,1,1,3351,16818,,,0,TPCE,15,5209
91,7,13,1,1,1418,16837,,,0,TPCE,18,6251
85,7,13,1,1,39351,16849,,,0,TPCE,17,5904
83,7,13,1,1,7879,16893,,,0,TPCE,15,5209
84,7,13,1,1,1092,16894,,,0,TPCE,7,2431
91,7,13,1,1,3917,16895,,,0,TPCE,15,5209
96,7,13,1,1,917,16898,,,0,TPCE,19,6598
83,7,13,1,1,3173,16905,,,0,TPCE,3,1041
104,7,13,1,1,136,16910,,,0,TPCE,15,5209
117,7,13,1,1,10862,16928,,,0,TPCE,5,1736
87,7,13,1,1,9162,16944,,,0,TPCE,19,6598
102,7,13,1,1,15506,16954,,,0,TPCE,10,3473
83,7,13,1,1,2547,16957,,,0,TPCE,9,3125
122,7,13,1,1,1087,16974,,,0,TPCE,8,2778
101,7,13,1,1,2431,16981,,,0,TPCE,10,3473
108,7,13,1,1,3745,16996,,,0,TPCE,8,2778
100,7,13,1,1,17379,17016,,,0,TPCE,19,6598
112,7,13,1,1,2302,17032,,,0,TPCE,11,3820
108,7,13,1,1,3616,17048,,,0,TPCE,17,5904
94,7,13,1,1,2396,17057,,,0,TPCE,16,5556
106,7,13,1,1,25493,17060,,,0,TPCE,4,1389
101,7,13,1,1,6821,17071,,,0,TPCE,15,5209
118,7,13,1,1,958,17076,,,0,TPCE,16,5556
85,7,13,1,1,18337,17077,,,0,TPCE,19,6598
110,7,13,1,1,206,17094,,,0,TPCE,5,1736
84,7,13,1,1,6401,17097,,,0,TPCE,18,6251
105,7,13,1,1,9107,17098,,,0,TPCE,10,3473
109,7,13,1,1,2503,17110,,,0,TPCE,17,5904
117,7,13,1,1,17782,17121,,,0,TPCE,8,2778
96,7,13,1,1,2050,17130,,,0,TPCE,3,1041
97,7,13,1,1,4152,17143,,,0,TPCE,13,4514
110,7,13,1,1,9612,17151,,,0,TPCE,9,3125
83,7,13,1,1,25476,17163,,,0,TPCE,11,3820
118,7,13,1,1,37965,17167,,,0,TPCE,17,5904
103,7,13,1,1,4001,17171,,,0,TPCE,19,6598
97,7,13,1,1,447,17172,,,0,TPCE,18,6251
112,7,13,1,1,7019,17180,,,0,TPCE,7,2431
86,7,13,1,1,10771,17183,,,0,TPCE,3,1041
107,7,13,1,1,4851,17216,,,0,TPCE,13,4514
114,7,13,1,1,9913,17219,,,0,TPCE,4,1389
114,7,13,1,1,4272,17238,,,0,TPCE,9,3125
95,7,13,1,1,8933,17242,,,0,TPCE,8,2778
103,7,13,1,1,1074,17248,,,0,TPCE,9,3125
100,7,13,1,1,10519,17290,,,0,TPCE,19,6598
91,7,13,1,1,10670,17304,,,0,TPCE,4,1389
107,7,13,1,1,9770,17311,,,0,TPCE,16,5556
110,7,13,1,1,14612,17338,,,0,TPCE,9,3125
119,7,13,1,1,10284,17344,,,0,TPCE,12,4167
89,7,13,1,1,30459,17359,,,0,TPCE,2,694
92,7,13,1,1,17307,17378,,,0,TPCE,4,1389
94,7,13,1,1,248,17379,,,0,TPCE,19,6598
118,7,13,1,1,10297,17394,,,0,TPCE,11,3820
112,7,13,1,1,17830,17396,,,0,TPCE,2,694
107,7,13,1,1,10500,17404,,,0,TPCE,8,2778
100,7,13,1,1,16527,17414,,,0,TPCE,2,694
106,7,13,1,1,14230,17427,,,0,TPCE,11,3820
93,7,13,1,1,205,17434,,,0,TPCE,17,5904
107,7,13,1,1,985,17446,,,0,TPCE,18,6251
108,7,13,1,1,9756,17448,,,0,TPCE,14,4862
87,7,13,1,1,10973,17461,,,0,TPCE,17,5904
120,7,13,1,1,1659,17465,,,0,TPCE,17,5904
122,7,13,1,1,2235,17471,,,0,TPCE,15,5209
95,7,13,1,1,1647,17475,,,0,TPCE,7,2431
92,7,13,1,1,10029,17483,,,0,TPCE,8,2778
106,7,13,1,1,9950,17486,,,0,TPCE,15,5209
117,7,13,1,1,18417,17492,,,0,TPCE,5,1736
109,7,13,1,1,9070,17506,,,0,TPCE,9,3125
96,7,13,1,1,4083,17511,,,0,TPCE,2,694
109,7,13,1,1,9990,17542,,,0,TPCE,3,1041
100,7,13,1,1,38747,17544,,,0,TPCE,10,3473
91,7,13,1,1,1398,17571,,,0,TPCE,13,4514
101,7,13,1,1,22018,17572,,,0,TPCE,19,6598
90,7,13,1,1,1829,17597,,,0,TPCE,19,6598
97,7,13,1,1,9113,17616,,,0,TPCE,11,3820
99,7,13,1,1,4660,17630,,,0,TPCE,20,6946
112,7,13,1,1,16555,17644,,,0,TPCE,19,6598
105,7,13,1,1,27908,17646,,,0,TPCE,6,2083
103,7,13,1,1,4099,17652,,,0,TPCE,3,1041
113,7,13,1,1,26798,17671,,,0,TPCE,7,2431
102,7,13,1,1,377,17676,,,0,TPCE,17,5904
111,7,13,1,1,1574,17691,,,0,TPCE,14,4862
122,7,13,1,1,23682,17697,,,0,TPCE,14,4862
121,7,13,1,1,10550,17719,,,0,TPCE,13,4514
92,7,13,1,1,9931,17747,,,0,TPCE,13,4514
90,7,13,1,1,8941,17751,,,0,TPCE,15,5209
109,7,13,1,1,2731,17760,,,0,TPCE,7,2431
112,7,13,1,1,7837,17766,,,0,TPCE,4,1389
103,7,13,1,1,3975,17769,,,0,TPCE,7,2431
96,7,13,1,1,10806,17775,,,0,TPCE,16,5556
108,7,13,1,1,18936,17776,,,0,TPCE,15,5209
118,7,13,1,1,1335,17789,,,0,TPCE,5,1736
104,7,13,1,1,1316,17792,,,0,TPCE,15,5209
97,7,13,1,1,12696,17805,,,0,TPCE,17,5904
112,7,13,1,1,3562,17825,,,0,TPCE,11,3820
90,7,13,1,1,18417,17830,,,0,TPCE,9,3125
107,7,13,1,1,3135,17862,,,0,TPCE,14,4862
116,7,13,1,1,1750,17870,,,0,TPCE,4,1389
115,7,13,1,1,10512,17899,,,0,TPCE,19,6598
109,7,13,1,1,156,17918,,,0,TPCE,10,3473
90,7,13,1,1,446,17919,,,0,TPCE,18,6251
117,7,13,1,1,8204,17931,,,0,TPCE,14,4862
92,7,13,1,1,2662,17943,,,0,TPCE,4,1389
105,7,13,1,1,397,17946,,,0,TPCE,19,6598
83,7,13,1,1,10982,17950,,,0,TPCE,19,6598
108,7,13,1,1,136,17954,,,0,TPCE,5,1736
82,7,13,1,1,6532,17965,,,0,TPCE,7,2431
95,7,13,1,1,3741,17971,,,0,TPCE,10,3473
121,7,13,1,1,14265,17983,,,0,TPCE,10,3473
101,7,13,1,1,7002,17994,,,0,TPCE,16,5556
110,7,13,1,1,17461,17997,,,0,TPCE,13,4514
93,7,13,1,1,153,18001,,,0,TPCE,15,5209
95,7,13,1,1,7746,18019,,,0,TPCE,17,5904
107,7,13,1,1,13931,18023,,,0,TPCE,2,694
121,7,13,1,1,1418,18031,,,0,TPCE,17,5904
113,7,13,1,1,15530,18036,,,0,TPCE,18,6251
115,7,13,1,1,9270,18050,,,0,TPCE,19,6598
109,7,13,1,1,7016,18067,,,0,TPCE,7,2431
97,7,13,1,1,11170,18069,,,0,TPCE,13,4514
109,7,13,1,1,12577,18073,,,0,TPCE,2,694
97,7,13,1,1,314,18095,,,0,TPCE,4,1389
104,7,13,1,1,4224,18096,,,0,TPCE,2,694
120,7,13,1,1,6998,18098,,,0,TPCE,7,2431
121,7,13,1,1,11449,18130,,,0,TPCE,2,694
86,7,13,1,1,23646,18143,,,0,TPCE,4,1389
111,7,13,1,1,6530,18148,,,0,TPCE,9,3125
93,7,13,1,1,4279,18150,,,0,TPCE,5,1736
89,7,13,1,1,3440,18151,,,0,TPCE,9,3125
118,7,13,1,1,209,18179,,,0,TPCE,13,4514
120,7,13,1,1,3537,18188,,,0,TPCE,19,6598
101,7,13,1,1,10970,18190,,,0,TPCE,15,5209
107,7,13,1,1,3147,18194,,,0,TPCE,19,6598
113,7,13,1,1,16875,18209,,,0,TPCE,15,5209
85,7,13,1,1,1244,18235,,,0,TPCE,20,6946
93,7,13,1,1,3385,18242,,,0,TPCE,19,6598
108,7,13,1,1,28355,18279,,,0,TPCE,17,5904
99,7,13,1,1,1428,18296,,,0,TPCE,5,1736
114,7,13,1,1,1825,18301,,,0,TPCE,20,6946
89,7,13,1,1,8155,18311,,,0,TPCE,9,3125
99,7,13,1,1,5641,18315,,,0,TPCE,15,5209
93,7,13,1,1,29959,18318,,,0,TPCE,19,6598
104,7,13,1,1,2990,18325,,,0,TPCE,18,6251
121,7,13,1,1,10417,18335,,,0,TPCE,13,4514
122,7,13,1,1,4272,18341,,,0,TPCE,14,4862
96,7,13,1,1,32632,18357,,,0,TPCE,5,1736
84,7,13,1,1,23704,18373,,,0,TPCE,5,1736
104,7,13,1,1,10004,18377,,,0,TPCE,17,5904
96,7,13,1,1,9070,18388,,,0,TPCE,19,6598
114,7,13,1,1,11210,18409,,,0,TPCE,9,3125
106,7,13,1,1,12173,18410,,,0,TPCE,5,1736
91,7,13,1,1,3544,18423,,,0,TPCE,14,4862
110,7,13,1,1,4024,18437,,,0,TPCE,16,5556
119,7,13,1,1,374,18438,,,0,TPCE,13,4514
119,7,13,1,1,14038,18443,,,0,TPCE,7,2431
97,7,13,1,1,14272,18447,,,0,TPCE,20,6946
118,7,13,1,1,366,18481,,,0,TPCE,6,2083
106,7,13,1,1,943,18484,,,0,TPCE,6,2083
121,7,13,1,1,10766,18496,,,0,TPCE,10,3473
109,7,13,1,1,18194,18507,,,0,TPCE,3,1041
113,7,13,1,1,1404,18515,,,0,TPCE,18,6251
82,7,13,1,1,55434,18516,,,0,TPCE,16,5556
109,7,13,1,1,3641,18521,,,0,TPCE,5,1736
122,7,13,1,1,9165,18526,,,0,TPCE,14,4862
122,7,13,1,1,55016,18536,,,0,TPCE,19,6598
89,7,13,1,1,2952,18539,,,0,TPCE,6,2083
106,7,13,1,1,15882,18545,,,0,TPCE,17,5904
103,7,13,1,1,1851,18569,,,0,TPCE,4,1389
117,7,13,1,1,34865,18586,,,0,TPCE,9,3125
85,7,13,1,1,8203,18587,,,0,TPCE,18,6251
118,7,13,1,1,9178,18599,,,0,TPCE,5,1736
112,7,13,1,1,17360,18604,,,0,TPCE,13,4514
105,7,13,1,1,139,18608,,,0,TPCE,3,1041
97,7,13,1,1,251,18623,,,0,TPCE,11,3820
106,7,13,1,1,2523,18630,,,0,TPCE,7,2431
87,7,13,1,1,3523,18673,,,0,TPCE,17,5904
96,7,13,1,1,17657,18689,,,0,TPCE,6,2083
111,7,13,1,1,1608,18704,,,0,TPCE,10,3473
105,7,13,1,1,5935,18713,,,0,TPCE,4,1389
116,7,13,1,1,40805,18716,,,0,TPCE,2,694
92,7,13,1,1,15879,18723,,,0,TPCE,10,3473
95,7,13,1,1,1558,18727,,,0,TPCE,16,5556
102,7,13,1,1,7688,18735,,,0,TPCE,6,2083
100,7,13,1,1,2962,18781,,,0,TPCE,9,3125
101,7,13,1,1,179,18794,,,0,TPCE,16,5556
101,7,13,1,1,21874,18801,,,0,TPCE,2,694
93,7,13,1,1,1831,18812,,,0,TPCE,6,2083
105,7,13,1,1,4396,18817,,,0,TPCE,18,6251
99,7,13,1,1,32780,18826,,,0,TPCE,5,1736
86,7,13,1,1,3552,18831,,,0,TPCE,9,3125
97,7,13,1,1,2380,18833,,,0,TPCE,5,1736
104,7,13,1,1,3351,18843,,,0,TPCE,20,6946
89,7,13,1,1,28334,18845,,,0,TPCE,13,4514
105,7,13,1,1,2072,18856,,,0,TPCE,17,5904
116,7,13,1,1,11078,18893,,,0,TPCE,6,2083
105,7,13,1,1,15518,18895,,,0,TPCE,16,5556
87,7,13,1,1,24390,18901,,,0,TPCE,15,5209
101,7,13,1,1,188,18908,,,0,TPCE,6,2083
85,7,13,1,1,266,18916,,,0,TPCE,4,1389
119,7,13,1,1,8734,18924,,,0,TPCE,12,4167
109,7,13,1,1,2715,18930,,,0,TPCE,8,2778
122,7,13,1,1,10626,18937,,,0,TPCE,8,2778
89,7,13,1,1,22453,18944,,,0,TPCE,13,4514
115,7,13,1,1,11383,18968,,,0,TPCE,8,2778
109,7,13,1,1,167,18972,,,0,TPCE,15,5209
103,7,13,1,1,29281,18973,,,0,TPCE,14,4862
113,7,13,1,1,14282,18974,,,0,TPCE,12,4167
110,7,13,1,1,9129,18985,,,0,TPCE,12,4167
104,7,13,1,1,14755,18990,,,0,TPCE,6,2083
84,7,13,1,1,1335,18991,,,0,TPCE,14,4862
91,7,13,1,1,25282,18992,,,0,TPCE,12,4167
93,7,13,1,1,8715,19001,,,0,TPCE,12,4167
91,7,13,1,1,21495,19014,,,0,TPCE,18,6251
84,7,13,1,1,3580,19024,,,0,TPCE,10,3473
93,7,13,1,1,9993,19050,,,0,TPCE,17,5904
107,7,13,1,1,14069,19056,,,0,TPCE,17,5904
89,7,13,1,1,5642,19062,,,0,TPCE,12,4167
104,7,13,1,1,3562,19077,,,0,TPCE,17,5904
101,7,13,1,1,6528,19082,,,0,TPCE,2,694
119,7,13,1,1,247,19090,,,0,TPCE,16,5556
120,7,13,1,1,1078,19115,,,0,TPCE,8,2778
94,7,13,1,1,46698,19120,,,0,TPCE,6,2083
90,7,13,1,1,9175,19125,,,0,TPCE,3,1041
90,7,13,1,1,3013,19133,,,0,TPCE,14,4862
118,7,13,1,1,2384,19134,,,0,TPCE,3,1041
97,7,13,1,1,4737,19166,,,0,TPCE,5,1736
107,7,13,1,1,17899,19172,,,0,TPCE,19,6598
91,7,13,1,1,7126,19176,,,0,TPCE,12,4167
102,7,13,1,1,2396,19181,,,0,TPCE,9,3125
85,7,13,1,1,9796,19191,,,0,TPCE,16,5556
82,7,13,1,1,6535,19205,,,0,TPCE,17,5904
102,7,13,1,1,6517,19212,,,0,TPCE,5,1736
83,7,13,1,1,7977,19217,,,0,TPCE,12,4167
94,7,13,1,1,3015,19224,,,0,TPCE,4,1389
121,7,13,1,1,4984,19226,,,0,TPCE,7,2431
116,7,13,1,1,11066,19229,,,0,TPCE,3,1041
93,7,13,1,1,1588,19230,,,0,TPCE,18,6251
115,7,13,1,1,1329,19232,,,0,TPCE,17,5904
91,7,13,1,1,5498,19234,,,0,TPCE,3,1041
117,7,13,1,1,24931,19283,,,0,TPCE,13,4514
85,7,13,1,1,3995,19297,,,0,TPCE,12,4167
83,7,13,1,1,16537,19326,,,0,TPCE,13,4514
84,7,13,1,1,1472,19348,,,0,TPCE,6,2083
95,7,13,1,1,185,19350,,,0,TPCE,15,5209
104,7,13,1,1,3659,19359,,,0,TPCE,20,6946
114,7,13,1,1,977,19360,,,0,TPCE,19,6598
106,7,13,1,1,2064,19376,,,0,TPCE,4,1389
118,7,13,1,1,3531,19378,,,0,TPCE,14,4862
116,7,13,1,1,263,19380,,,0,TPCE,5,1736
92,7,13,1,1,1166,19395,,,0,TPCE,4,1389
92,7,13,1,1,383,19397,,,0,TPCE,8,2778
94,7,13,1,1,2815,19398,,,0,TPCE,2,694
82,7,13,1,1,8061,19413,,,0,TPCE,5,1736
96,7,13,1,1,2125,19425,,,0,TPCE,12,4167
82,7,13,1,1,1713,19428,,,0,TPCE,15,5209
114,7,13,1,1,9746,19459,,,0,TPCE,18,6251
119,7,13,1,1,1489,19460,,,0,TPCE,12,4167
84,7,13,1,1,1614,19484,,,0,TPCE,14,4862
122,7,13,1,1,3319,19503,,,0,TPCE,18,6251
92,7,13,1,1,1472,19508,,,0,TPCE,9,3125
96,7,13,1,1,5050,19512,,,0,TPCE,6,2083
120,7,13,1,1,7119,19520,,,0,TPCE,6,2083
106,7,13,1,1,11662,19542,,,0,TPCE,18,6251
120,7,13,1,1,7692,19550,,,0,TPCE,10,3473
117,7,13,1,1,4105,19555,,,0,TPCE,11,3820
108,7,13,1,1,7698,19561,,,0,TPCE,14,4862
94,7,13,1,1,48219,19563,,,0,TPCE,12,4167
122,7,13,1,1,8935,19564,,,0,TPCE,6,2083
111,7,13,1,1,21242,19587,,,0,TPCE,10,3473
102,7,13,1,1,25224,19590,,,0,TPCE,2,694
112,7,13,1,1,4006,19610,,,0,TPCE,6,2083
108,7,13,1,1,182,19611,,,0,TPCE,11,3820
95,7,13,1,1,26893,19612,,,0,TPCE,2,694
93,7,13,1,1,3867,19628,,,0,TPCE,15,5209
104,7,13,1,1,2345,19640,,,0,TPCE,16,5556
106,7,13,1,1,392,19655,,,0,TPCE,15,5209
97,7,13,1,1,3659,19659,,,0,TPCE,5,1736
121,7,13,1,1,13339,19681,,,0,TPCE,6,2083
90,7,13,1,1,11229,19684,,,0,TPCE,10,3473
99,7,13,1,1,572,19708,,,0,TPCE,14,4862
92,7,13,1,1,10281,19715,,,0,TPCE,15,5209
115,7,13,1,1,1873,19722,,,0,TPCE,4,1389
90,7,13,1,1,6784,19725,,,0,TPCE,14,4862
121,7,13,1,1,17469,19726,,,0,TPCE,8,2778
111,7,13,1,1,1169,19730,,,0,TPCE,8,2778
106,7,13,1,1,3145,19733,,,0,TPCE,20,6946
92,7,13,1,1,263,19760,,,0,TPCE,11,3820
92,7,13,1,1,15900,19765,,,0,TPCE,8,2778
112,7,13,1,1,4411,19788,,,0,TPCE,20,6946
86,7,13,1,1,15865,19789,,,0,TPCE,5,1736
112,7,13,1,1,9999,19794,,,0,TPCE,5,1736
115,7,13,1,1,214,19815,,,0,TPCE,18,6251
100,7,13,1,1,30455,19852,,,0,TPCE,14,4862
93,7,13,1,1,352,19875,,,0,TPCE,18,6251
117,7,13,1,1,17659,19880,,,0,TPCE,17,5904
108,7,13,1,1,2339,19882,,,0,TPCE,8,2778
122,7,13,1,1,17830,19884,,,0,TPCE,11,3820
114,7,13,1,1,11615,19891,,,0,TPCE,15,5209
91,7,13,1,1,46704,19896,,,0,TPCE,2,694
119,7,13,1,1,8235,19907,,,0,TPCE,15,5209
100,7,13,1,1,1074,19916,,,0,TPCE,8,2778
86,7,13,1,1,7852,19932,,,0,TPCE,18,6251
110,7,13,1,1,17469,19937,,,0,TPCE,17,5904
91,7,13,1,1,18428,19939,,,0,TPCE,3,1041
99,7,13,1,1,5587,19964,,,0,TPCE,12,4167
84,7,13,1,1,1144,19971,,,0,TPCE,18,6251
96,7,13,1,1,12397,19982,,,0,TPCE,16,5556
101,7,13,1,1,17268,19988,,,0,TPCE,6,2083
120,7,13,1,1,18341,19990,,,0,TPCE,19,6598
94,7,13,1,1,10793,19994,,,0,TPCE,16,5556
82,8,13,1,1,9516,25,,,0,TPCE,18,7853
101,8,13,1,1,14518,29,,,0,TPCE,11,4799
105,8,13,1,1,433,34,,,0,TPCE,12,5235
84,8,13,1,1,438,39,,,0,TPCE,6,2617
117,8,13,1,1,6978,41,,,0,TPCE,5,2181
117,8,13,1,1,7687,52,,,0,TPCE,15,6544
86,8,13,1,1,21257,70,,,0,TPCE,2,872
113,8,13,1,1,25674,77,,,0,TPCE,8,3490
93,8,13,1,1,3912,92,,,0,TPCE,6,2617
96,8,13,1,1,27879,101,,,0,TPCE,16,6980
118,8,13,1,1,9517,102,,,0,TPCE,10,4363
96,8,13,1,1,11616,107,,,0,TPCE,2,872
