Customer_sk,Product_sk,Supplier_sk,transactionProfile_sk,orderDate_sk,saleDate_sk,invoiceID(DD),shipCost,daysToShip,discounted,source,qty,salesAmount
122,24,4,1,1,28728,27414,,,0,TPCW ,75,17497.5
119,24,4,1,1,33009,27416,,,0,TPCW ,87,20297.1
92,24,4,1,1,17235,27452,,,0,TPCW ,111,25896.3
114,24,4,1,1,10291,27567,,,0,TPCW ,193,45026.9
118,24,4,1,1,1604,27653,,,0,TPCW ,189,44093.7
118,24,4,1,1,2070,27658,,,0,TPCW ,141,32895.3
106,24,4,1,1,2102,27669,,,0,TPCW ,123,28695.9
106,24,4,1,1,4105,27758,,,0,TPCW ,84,19597.2
82,24,4,1,1,252,27861,,,0,TPCW ,105,24496.5
105,24,4,1,1,6203,27862,,,0,TPCW ,37,8632.1
86,24,4,1,1,7692,27890,,,0,TPCW ,61,14231.3
101,24,4,1,1,10271,27934,,,0,TPCW ,146,34061.8
104,24,4,1,1,54792,28293,,,0,TPCW ,165,38494.5
104,24,4,1,1,6532,28349,,,0,TPCW ,188,43860.4
91,24,4,1,1,1340,28362,,,0,TPCW ,37,8632.1
103,24,4,1,1,2084,28529,,,0,TPCW ,197,45960.1
111,24,4,1,1,1121,28843,,,0,TPCW ,19,4432.7
94,24,4,1,1,40770,28851,,,0,TPCW ,41,9565.3
93,24,4,1,1,1134,28866,,,0,TPCW ,200,46660
117,24,4,1,1,7852,28898,,,0,TPCW ,137,31962.1
112,24,4,1,1,10270,28912,,,0,TPCW ,169,39427.7
94,24,4,1,1,17227,29066,,,0,TPCW ,169,39427.7
91,24,4,1,1,33014,29070,,,0,TPCW ,198,46193.4
96,24,4,1,1,2451,29073,,,0,TPCW ,97,22630.1
106,24,4,1,1,9183,29235,,,0,TPCW ,113,26362.9
89,24,4,1,1,46222,29298,,,0,TPCW ,89,20763.7
90,24,4,1,1,4209,29339,,,0,TPCW ,132,30795.6
97,24,4,1,1,11813,29395,,,0,TPCW ,142,33128.6
104,24,4,1,1,3701,29396,,,0,TPCW ,179,41760.7
120,24,4,1,1,30791,29407,,,0,TPCW ,184,42927.2
94,24,4,1,1,1191,29488,,,0,TPCW ,83,19363.9
121,24,4,1,1,2944,29808,,,0,TPCW ,82,19130.6
100,24,4,1,1,3037,29828,,,0,TPCW ,133,31028.9
103,24,4,1,1,8784,30075,,,0,TPCW ,132,30795.6
96,24,4,1,1,26867,30097,,,0,TPCW ,64,14931.2
113,24,4,1,1,1064,30181,,,0,TPCW ,155,36161.5
92,24,4,1,1,2361,30235,,,0,TPCW ,155,36161.5
115,24,4,1,1,6988,30245,,,0,TPCW ,30,6999
118,24,4,1,1,8742,30407,,,0,TPCW ,48,11198.4
83,24,4,1,1,2260,30482,,,0,TPCW ,112,26129.6
117,24,4,1,1,291,30624,,,0,TPCW ,129,30095.7
117,24,4,1,1,16542,30625,,,0,TPCW ,17,3966.1
118,24,4,1,1,2034,30761,,,0,TPCW ,161,37561.3
101,24,4,1,1,953,31021,,,0,TPCW ,138,32195.4
82,24,4,1,1,162,31078,,,0,TPCW ,40,9332
119,24,4,1,1,134,31108,,,0,TPCW ,138,32195.4
105,24,4,1,1,391,31142,,,0,TPCW ,153,35694.9
113,24,4,1,1,17361,31191,,,0,TPCW ,105,24496.5
117,24,4,1,1,15318,31290,,,0,TPCW ,105,24496.5
92,24,4,1,1,1588,31362,,,0,TPCW ,16,3732.8
107,24,4,1,1,2719,31420,,,0,TPCW ,67,15631.1
85,24,4,1,1,316,31571,,,0,TPCW ,96,22396.8
86,24,4,1,1,2956,31645,,,0,TPCW ,125,29162.5
82,24,4,1,1,1008,31727,,,0,TPCW ,129,30095.7
83,24,4,1,1,10277,31945,,,0,TPCW ,138,32195.4
119,24,4,1,1,10797,32036,,,0,TPCW ,99,23096.7
107,24,4,1,1,3135,32143,,,0,TPCW ,50,11665
100,24,4,1,1,10521,32171,,,0,TPCW ,185,43160.5
89,24,4,1,1,11383,32181,,,0,TPCW ,82,19130.6
85,24,4,1,1,15882,32194,,,0,TPCW ,85,19830.5
108,24,4,1,1,8266,32197,,,0,TPCW ,117,27296.1
101,24,4,1,1,2398,32236,,,0,TPCW ,84,19597.2
115,24,4,1,1,8707,32295,,,0,TPCW ,143,33361.9
97,24,4,1,1,254,32335,,,0,TPCW ,101,23563.3
115,24,4,1,1,1000,32517,,,0,TPCW ,106,24729.8
108,24,4,1,1,7144,32551,,,0,TPCW ,191,44560.3
119,24,4,1,1,1980,32592,,,0,TPCW ,155,36161.5
86,24,4,1,1,2495,32597,,,0,TPCW ,177,41294.1
114,24,4,1,1,41249,32787,,,0,TPCW ,197,45960.1
90,24,4,1,1,24910,32965,,,0,TPCW ,135,31495.5
117,24,4,1,1,37976,33108,,,0,TPCW ,24,5599.2
90,24,4,1,1,247,33212,,,0,TPCW ,52,12131.6
95,24,4,1,1,2078,33442,,,0,TPCW ,179,41760.7
89,24,4,1,1,9538,33473,,,0,TPCW ,195,45493.5
121,24,4,1,1,26907,33754,,,0,TPCW ,152,35461.6
117,24,4,1,1,21256,33815,,,0,TPCW ,94,21930.2
86,24,4,1,1,9538,33942,,,0,TPCW ,71,16564.3
114,24,4,1,1,3562,34013,,,0,TPCW ,155,36161.5
109,24,4,1,1,3394,34079,,,0,TPCW ,29,6765.7
111,24,4,1,1,2932,34134,,,0,TPCW ,18,4199.4
109,24,4,1,1,14424,34217,,,0,TPCW ,79,18430.7
113,24,4,1,1,1776,34265,,,0,TPCW ,46,10731.8
97,24,4,1,1,265,34305,,,0,TPCW ,41,9565.3
121,24,4,1,1,144,34375,,,0,TPCW ,83,19363.9
106,24,4,1,1,8220,34387,,,0,TPCW ,28,6532.4
119,24,4,1,1,309,34390,,,0,TPCW ,66,15397.8
97,24,4,1,1,35077,34497,,,0,TPCW ,174,40594.2
102,24,4,1,1,1602,34583,,,0,TPCW ,129,30095.7
89,24,4,1,1,3847,34656,,,0,TPCW ,173,40360.9
96,24,4,1,1,2286,34715,,,0,TPCW ,138,32195.4
118,24,4,1,1,11447,34809,,,0,TPCW ,16,3732.8
91,24,4,1,1,1316,35102,,,0,TPCW ,30,6999
89,24,4,1,1,284,35113,,,0,TPCW ,101,23563.3
106,24,4,1,1,11645,35174,,,0,TPCW ,27,6299.1
117,24,4,1,1,7979,35273,,,0,TPCW ,102,23796.6
99,24,4,1,1,5979,35291,,,0,TPCW ,94,21930.2
107,24,4,1,1,9612,35567,,,0,TPCW ,44,10265.2
122,24,4,1,1,22480,35657,,,0,TPCW ,71,16564.3
111,24,4,1,1,11312,35700,,,0,TPCW ,16,3732.8
108,24,4,1,1,2872,35721,,,0,TPCW ,95,22163.5
105,24,4,1,1,9983,35947,,,0,TPCW ,112,26129.6
121,24,4,1,1,9990,36025,,,0,TPCW ,200,46660
85,24,4,1,1,276,36048,,,0,TPCW ,171,39894.3
109,24,4,1,1,10657,36089,,,0,TPCW ,106,24729.8
93,24,4,1,1,3109,36151,,,0,TPCW ,175,40827.5
118,24,4,1,1,8266,36195,,,0,TPCW ,196,45726.8
108,24,4,1,1,18105,36200,,,0,TPCW ,101,23563.3
114,24,4,1,1,1428,36238,,,0,TPCW ,57,13298.1
93,24,4,1,1,3145,36378,,,0,TPCW ,144,33595.2
97,24,4,1,1,25674,36383,,,0,TPCW ,81,18897.3
86,24,4,1,1,1323,36390,,,0,TPCW ,196,45726.8
111,24,4,1,1,8717,36415,,,0,TPCW ,166,38727.8
85,24,4,1,1,11688,36430,,,0,TPCW ,181,42227.3
102,24,4,1,1,46698,36585,,,0,TPCW ,21,4899.3
113,24,4,1,1,6979,36606,,,0,TPCW ,30,6999
101,24,4,1,1,3847,36669,,,0,TPCW ,135,31495.5
101,24,4,1,1,33180,36706,,,0,TPCW ,14,3266.2
84,24,4,1,1,9128,36721,,,0,TPCW ,173,40360.9
103,24,4,1,1,6542,36788,,,0,TPCW ,91,21230.3
104,24,4,1,1,6804,36915,,,0,TPCW ,185,43160.5
92,24,4,1,1,18253,37046,,,0,TPCW ,21,4899.3
118,24,4,1,1,2483,37138,,,0,TPCW ,95,22163.5
108,24,4,1,1,17268,37147,,,0,TPCW ,185,43160.5
116,24,4,1,1,17841,37196,,,0,TPCW ,155,36161.5
96,24,4,1,1,268,37230,,,0,TPCW ,98,22863.4
96,24,4,1,1,23716,37263,,,0,TPCW ,192,44793.6
104,24,4,1,1,32784,37308,,,0,TPCW ,27,6299.1
107,24,4,1,1,7701,37317,,,0,TPCW ,141,32895.3
119,24,4,1,1,22021,37362,,,0,TPCW ,93,21696.9
101,24,4,1,1,2133,37433,,,0,TPCW ,163,38027.9
91,24,4,1,1,3653,37488,,,0,TPCW ,73,17030.9
106,24,4,1,1,4091,37533,,,0,TPCW ,32,7465.6
100,24,4,1,1,10764,37546,,,0,TPCW ,154,35928.2
100,24,4,1,1,9207,37977,,,0,TPCW ,124,28929.2
118,24,4,1,1,30911,37998,,,0,TPCW ,178,41527.4
117,24,4,1,1,2766,38032,,,0,TPCW ,150,34995
114,24,4,1,1,9751,38272,,,0,TPCW ,134,31262.2
118,24,4,1,1,11383,38337,,,0,TPCW ,118,27529.4
94,24,4,1,1,14415,38355,,,0,TPCW ,152,35461.6
109,24,4,1,1,17782,38358,,,0,TPCW ,186,43393.8
115,24,4,1,1,21292,38559,,,0,TPCW ,199,46426.7
103,24,4,1,1,11643,38734,,,0,TPCW ,23,5365.9
115,24,4,1,1,281,38994,,,0,TPCW ,26,6065.8
99,24,4,1,1,1778,39015,,,0,TPCW ,70,16331
101,24,4,1,1,28331,39258,,,0,TPCW ,84,19597.2
105,24,4,1,1,1829,39298,,,0,TPCW ,34,7932.2
93,24,4,1,1,1163,39387,,,0,TPCW ,54,12598.2
101,24,4,1,1,6507,39412,,,0,TPCW ,25,5832.5
90,24,4,1,1,2681,39424,,,0,TPCW ,10,2333
102,24,4,1,1,10657,39430,,,0,TPCW ,35,8165.5
110,24,4,1,1,10856,39436,,,0,TPCW ,199,46426.7
115,24,4,1,1,3438,39456,,,0,TPCW ,30,6999
115,24,4,1,1,9971,39457,,,0,TPCW ,19,4432.7
103,24,4,1,1,11453,39491,,,0,TPCW ,153,35694.9
83,24,4,1,1,2637,39549,,,0,TPCW ,56,13064.8
112,24,4,1,1,14578,39564,,,0,TPCW ,173,40360.9
86,24,4,1,1,9168,39643,,,0,TPCW ,38,8865.4
113,24,4,1,1,17464,39686,,,0,TPCW ,139,32428.7
101,24,4,1,1,29955,39725,,,0,TPCW ,135,31495.5
101,24,4,1,1,1962,39751,,,0,TPCW ,31,7232.3
118,24,4,1,1,4209,39809,,,0,TPCW ,20,4666
110,24,4,1,1,10920,39905,,,0,TPCW ,65,15164.5
95,24,4,1,1,391,40048,,,0,TPCW ,46,10731.8
106,24,4,1,1,30545,40063,,,0,TPCW ,177,41294.1
89,24,4,1,1,4123,40101,,,0,TPCW ,49,11431.7
95,24,4,1,1,294,40157,,,0,TPCW ,83,19363.9
94,24,4,1,1,1602,40165,,,0,TPCW ,70,16331
110,24,4,1,1,25224,40199,,,0,TPCW ,15,3499.5
92,24,4,1,1,9923,40201,,,0,TPCW ,125,29162.5
96,24,4,1,1,14331,40258,,,0,TPCW ,45,10498.5
105,24,4,1,1,2076,40264,,,0,TPCW ,49,11431.7
92,24,4,1,1,4051,40288,,,0,TPCW ,107,24963.1
83,24,4,1,1,11229,40310,,,0,TPCW ,26,6065.8
105,24,4,1,1,9576,40342,,,0,TPCW ,27,6299.1
113,24,4,1,1,2952,40423,,,0,TPCW ,128,29862.4
119,24,4,1,1,40959,40527,,,0,TPCW ,63,14697.9
94,24,4,1,1,9791,40533,,,0,TPCW ,33,7698.9
100,24,4,1,1,1717,40568,,,0,TPCW ,70,16331
120,24,4,1,1,10764,40744,,,0,TPCW ,134,31262.2
111,24,4,1,1,50884,40756,,,0,TPCW ,47,10965.1
84,24,4,1,1,3739,40854,,,0,TPCW ,94,21930.2
122,24,4,1,1,8939,40907,,,0,TPCW ,38,8865.4
110,24,4,1,1,1574,41045,,,0,TPCW ,125,29162.5
122,24,4,1,1,17593,41102,,,0,TPCW ,144,33595.2
95,24,4,1,1,17577,41164,,,0,TPCW ,37,8632.1
91,24,4,1,1,1558,41341,,,0,TPCW ,112,26129.6
88,24,4,1,1,3552,41381,,,0,TPCW ,80,18664
120,24,4,1,1,37118,41494,,,0,TPCW ,195,45493.5
94,24,4,1,1,1743,41540,,,0,TPCW ,181,42227.3
121,24,4,1,1,6969,41722,,,0,TPCW ,19,4432.7
119,24,4,1,1,9514,41969,,,0,TPCW ,108,25196.4
120,24,4,1,1,10920,41973,,,0,TPCW ,178,41527.4
103,24,4,1,1,11638,42117,,,0,TPCW ,55,12831.5
96,24,4,1,1,1865,42156,,,0,TPCW ,90,20997
96,24,4,1,1,8053,42317,,,0,TPCW ,50,11665
122,24,4,1,1,15497,42330,,,0,TPCW ,110,25663
95,24,4,1,1,17307,42396,,,0,TPCW ,58,13531.4
99,24,4,1,1,156,42446,,,0,TPCW ,149,34761.7
106,24,4,1,1,9777,42622,,,0,TPCW ,183,42693.9
111,24,4,1,1,17656,42708,,,0,TPCW ,62,14464.6
95,24,4,1,1,10571,42807,,,0,TPCW ,69,16097.7
101,24,4,1,1,21449,42833,,,0,TPCW ,161,37561.3
116,24,4,1,1,6963,42888,,,0,TPCW ,137,31962.1
112,24,4,1,1,9932,43022,,,0,TPCW ,100,23330
106,24,4,1,1,1158,43033,,,0,TPCW ,36,8398.8
107,24,4,1,1,7897,43099,,,0,TPCW ,175,40827.5
97,24,4,1,1,9526,43110,,,0,TPCW ,142,33128.6
92,24,4,1,1,17351,43190,,,0,TPCW ,142,33128.6
117,24,4,1,1,6976,43286,,,0,TPCW ,198,46193.4
122,24,4,1,1,20227,43315,,,0,TPCW ,90,20997
121,24,4,1,1,15886,43356,,,0,TPCW ,160,37328
85,24,4,1,1,199,43361,,,0,TPCW ,45,10498.5
115,24,4,1,1,179,43508,,,0,TPCW ,169,39427.7
104,24,4,1,1,188,43567,,,0,TPCW ,91,21230.3
99,24,4,1,1,9974,43579,,,0,TPCW ,86,20063.8
92,24,4,1,1,7875,43582,,,0,TPCW ,199,46426.7
105,24,4,1,1,18110,43596,,,0,TPCW ,20,4666
101,24,4,1,1,22577,43796,,,0,TPCW ,102,23796.6
103,24,4,1,1,4083,43894,,,0,TPCW ,37,8632.1
106,24,4,1,1,3412,43953,,,0,TPCW ,81,18897.3
119,24,4,1,1,229,44029,,,0,TPCW ,13,3032.9
111,24,4,1,1,2652,44031,,,0,TPCW ,29,6765.7
91,24,4,1,1,11328,44057,,,0,TPCW ,117,27296.1
85,24,4,1,1,3243,44479,,,0,TPCW ,84,19597.2
116,24,4,1,1,16908,44528,,,0,TPCW ,190,44327
102,24,4,1,1,10873,44540,,,0,TPCW ,175,40827.5
101,24,4,1,1,3125,44547,,,0,TPCW ,141,32895.3
117,24,4,1,1,3360,44566,,,0,TPCW ,171,39894.3
104,24,4,1,1,2084,44573,,,0,TPCW ,46,10731.8
112,24,4,1,1,3239,44584,,,0,TPCW ,13,3032.9
107,24,4,1,1,2137,44719,,,0,TPCW ,17,3966.1
106,24,4,1,1,6805,44771,,,0,TPCW ,53,12364.9
84,24,4,1,1,11688,44816,,,0,TPCW ,98,22863.4
103,24,4,1,1,166,45173,,,0,TPCW ,41,9565.3
101,24,4,1,1,2770,45183,,,0,TPCW ,176,41060.8
121,24,4,1,1,10862,45310,,,0,TPCW ,165,38494.5
121,24,4,1,1,9770,45312,,,0,TPCW ,82,19130.6
99,24,4,1,1,1608,45321,,,0,TPCW ,194,45260.2
117,24,4,1,1,3002,45325,,,0,TPCW ,170,39661
118,24,4,1,1,1568,45364,,,0,TPCW ,69,16097.7
95,24,4,1,1,1084,45421,,,0,TPCW ,154,35928.2
92,24,4,1,1,4268,45516,,,0,TPCW ,30,6999
82,24,4,1,1,393,45574,,,0,TPCW ,153,35694.9
117,24,4,1,1,6152,45675,,,0,TPCW ,32,7465.6
122,24,4,1,1,45920,45692,,,0,TPCW ,30,6999
111,24,4,1,1,3351,45747,,,0,TPCW ,153,35694.9
103,24,4,1,1,22388,45844,,,0,TPCW ,89,20763.7
84,24,4,1,1,25464,45862,,,0,TPCW ,31,7232.3
117,24,4,1,1,10500,45864,,,0,TPCW ,177,41294.1
91,24,4,1,1,6393,45910,,,0,TPCW ,85,19830.5
82,24,4,1,1,10412,45972,,,0,TPCW ,103,24029.9
91,24,4,1,1,7691,46025,,,0,TPCW ,20,4666
109,24,4,1,1,2770,46045,,,0,TPCW ,200,46660
94,24,4,1,1,2214,46113,,,0,TPCW ,170,39661
112,24,4,1,1,11331,46131,,,0,TPCW ,163,38027.9
100,24,4,1,1,17043,46215,,,0,TPCW ,90,20997
88,24,4,1,1,17360,46248,,,0,TPCW ,94,21930.2
85,24,4,1,1,15484,46264,,,0,TPCW ,195,45493.5
93,24,4,1,1,157,46329,,,0,TPCW ,57,13298.1
107,24,4,1,1,2141,46387,,,0,TPCW ,106,24729.8
107,24,4,1,1,10384,46389,,,0,TPCW ,166,38727.8
101,24,4,1,1,8941,46510,,,0,TPCW ,110,25663
114,24,4,1,1,286,46511,,,0,TPCW ,143,33361.9
109,24,4,1,1,268,46557,,,0,TPCW ,24,5599.2
117,24,4,1,1,30710,46581,,,0,TPCW ,199,46426.7
122,24,4,1,1,11847,46614,,,0,TPCW ,185,43160.5
104,24,4,1,1,9129,46660,,,0,TPCW ,33,7698.9
95,24,4,1,1,3526,46760,,,0,TPCW ,186,43393.8
110,24,4,1,1,1444,46804,,,0,TPCW ,108,25196.4
85,24,4,1,1,14578,46812,,,0,TPCW ,30,6999
85,24,4,1,1,1435,46914,,,0,TPCW ,160,37328
104,24,4,1,1,15497,46990,,,0,TPCW ,146,34061.8
120,24,4,1,1,16555,47098,,,0,TPCW ,80,18664
112,24,4,1,1,8279,47133,,,0,TPCW ,181,42227.3
110,24,4,1,1,11381,47264,,,0,TPCW ,69,16097.7
102,24,4,1,1,15527,47279,,,0,TPCW ,176,41060.8
117,24,4,1,1,3460,47347,,,0,TPCW ,91,21230.3
100,24,4,1,1,18256,47395,,,0,TPCW ,200,46660
100,24,4,1,1,3141,47406,,,0,TPCW ,164,38261.2
120,24,4,1,1,3540,47427,,,0,TPCW ,22,5132.6
82,24,4,1,1,7562,47576,,,0,TPCW ,189,44093.7
121,24,4,1,1,368,47635,,,0,TPCW ,56,13064.8
99,24,4,1,1,38495,47649,,,0,TPCW ,98,22863.4
119,24,4,1,1,17538,47727,,,0,TPCW ,61,14231.3
91,24,4,1,1,17854,47737,,,0,TPCW ,27,6299.1
122,24,4,1,1,3006,47747,,,0,TPCW ,198,46193.4
118,24,4,1,1,319,47749,,,0,TPCW ,166,38727.8
89,24,4,1,1,17634,47790,,,0,TPCW ,121,28229.3
90,24,4,1,1,1562,47793,,,0,TPCW ,105,24496.5
106,24,4,1,1,2545,47895,,,0,TPCW ,102,23796.6
91,24,4,1,1,4123,47897,,,0,TPCW ,197,45960.1
117,24,4,1,1,9541,48001,,,0,TPCW ,13,3032.9
89,24,4,1,1,1809,48087,,,0,TPCW ,153,35694.9
101,24,4,1,1,1692,48173,,,0,TPCW ,162,37794.6
119,24,4,1,1,7695,48227,,,0,TPCW ,100,23330
82,24,4,1,1,9220,48255,,,0,TPCW ,173,40360.9
90,24,4,1,1,24931,48275,,,0,TPCW ,34,7932.2
93,24,4,1,1,21454,48326,,,0,TPCW ,154,35928.2
105,24,4,1,1,17469,48484,,,0,TPCW ,27,6299.1
107,24,4,1,1,8217,48565,,,0,TPCW ,100,23330
103,24,4,1,1,7701,48568,,,0,TPCW ,81,18897.3
116,24,4,1,1,1803,48590,,,0,TPCW ,27,6299.1
112,24,4,1,1,1288,48610,,,0,TPCW ,99,23096.7
108,24,4,1,1,1768,48652,,,0,TPCW ,118,27529.4
99,24,4,1,1,3027,48661,,,0,TPCW ,79,18430.7
100,24,4,1,1,4105,48730,,,0,TPCW ,94,21930.2
110,24,4,1,1,21494,48881,,,0,TPCW ,10,2333
92,24,4,1,1,21366,49131,,,0,TPCW ,20,4666
85,24,4,1,1,3446,49144,,,0,TPCW ,181,42227.3
83,24,4,1,1,2662,49154,,,0,TPCW ,22,5132.6
109,24,4,1,1,8739,49160,,,0,TPCW ,56,13064.8
87,24,4,1,1,18049,49203,,,0,TPCW ,57,13298.1
115,24,4,1,1,18326,49219,,,0,TPCW ,147,34295.1
106,24,4,1,1,26841,49225,,,0,TPCW ,158,36861.4
83,24,4,1,1,1539,49297,,,0,TPCW ,102,23796.6
101,24,4,1,1,265,49310,,,0,TPCW ,189,44093.7
118,24,4,1,1,45928,49357,,,0,TPCW ,13,3032.9
103,24,4,1,1,180,49364,,,0,TPCW ,193,45026.9
99,24,4,1,1,3387,49420,,,0,TPCW ,111,25896.3
92,24,4,1,1,205,49520,,,0,TPCW ,19,4432.7
118,24,4,1,1,4085,49667,,,0,TPCW ,147,34295.1
91,24,4,1,1,6542,49673,,,0,TPCW ,76,17730.8
88,24,4,1,1,17961,49910,,,0,TPCW ,67,15631.1
92,24,4,1,1,24874,49982,,,0,TPCW ,33,7698.9
99,24,4,1,1,40821,49990,,,0,TPCW ,81,18897.3
118,24,4,1,1,16555,50023,,,0,TPCW ,107,24963.1
96,24,4,1,1,2902,50086,,,0,TPCW ,89,20763.7
84,24,4,1,1,37947,50334,,,0,TPCW ,91,21230.3
89,24,4,1,1,2002,50391,,,0,TPCW ,200,46660
121,24,4,1,1,1505,50409,,,0,TPCW ,103,24029.9
122,24,4,1,1,10797,50463,,,0,TPCW ,151,35228.3
119,24,4,1,1,2298,50519,,,0,TPCW ,116,27062.8
120,24,4,1,1,9765,50524,,,0,TPCW ,112,26129.6
116,24,4,1,1,22439,50746,,,0,TPCW ,184,42927.2
97,24,4,1,1,18251,50750,,,0,TPCW ,184,42927.2
109,24,4,1,1,15849,50814,,,0,TPCW ,170,39661
117,24,4,1,1,11360,50832,,,0,TPCW ,144,33595.2
87,24,4,1,1,3793,50904,,,0,TPCW ,98,22863.4
118,24,4,1,1,7137,50921,,,0,TPCW ,168,39194.4
103,24,4,1,1,1584,50948,,,0,TPCW ,181,42227.3
89,24,4,1,1,8053,51009,,,0,TPCW ,43,10031.9
86,24,4,1,1,3440,51019,,,0,TPCW ,74,17264.2
92,24,4,1,1,1204,51098,,,0,TPCW ,19,4432.7
102,24,4,1,1,2954,51158,,,0,TPCW ,61,14231.3
113,24,4,1,1,18130,51221,,,0,TPCW ,116,27062.8
106,24,4,1,1,38179,51255,,,0,TPCW ,100,23330
90,24,4,1,1,1627,51286,,,0,TPCW ,68,15864.4
114,24,4,1,1,9169,51362,,,0,TPCW ,91,21230.3
102,24,4,1,1,3497,51389,,,0,TPCW ,182,42460.6
115,24,4,1,1,14415,51418,,,0,TPCW ,186,43393.8
104,24,4,1,1,2798,51455,,,0,TPCW ,149,34761.7
83,24,4,1,1,21903,51525,,,0,TPCW ,141,32895.3
121,24,4,1,1,10510,51527,,,0,TPCW ,30,6999
105,24,4,1,1,3489,51551,,,0,TPCW ,134,31262.2
103,24,4,1,1,9544,51704,,,0,TPCW ,90,20997
108,24,4,1,1,17758,51820,,,0,TPCW ,157,36628.1
90,24,4,1,1,380,51832,,,0,TPCW ,14,3266.2
85,24,4,1,1,15644,51899,,,0,TPCW ,85,19830.5
101,24,4,1,1,17657,51936,,,0,TPCW ,50,11665
97,24,4,1,1,7829,52023,,,0,TPCW ,137,31962.1
120,24,4,1,1,22021,52092,,,0,TPCW ,13,3032.9
104,24,4,1,1,2298,52154,,,0,TPCW ,104,24263.2
116,24,4,1,1,8061,52256,,,0,TPCW ,175,40827.5
122,24,4,1,1,18194,52309,,,0,TPCW ,179,41760.7
92,24,4,1,1,14406,52558,,,0,TPCW ,107,24963.1
97,24,4,1,1,3073,52569,,,0,TPCW ,95,22163.5
102,24,4,1,1,11032,52601,,,0,TPCW ,23,5365.9
105,24,4,1,1,1092,52619,,,0,TPCW ,48,11198.4
96,24,4,1,1,9544,52637,,,0,TPCW ,96,22396.8
87,24,4,1,1,16536,52669,,,0,TPCW ,165,38494.5
119,24,4,1,1,7261,52816,,,0,TPCW ,25,5832.5
93,24,4,1,1,22018,52856,,,0,TPCW ,190,44327
89,24,4,1,1,993,53031,,,0,TPCW ,159,37094.7
107,24,4,1,1,4207,53078,,,0,TPCW ,115,26829.5
92,24,4,1,1,1485,53106,,,0,TPCW ,54,12598.2
95,24,4,1,1,9517,53196,,,0,TPCW ,101,23563.3
118,24,4,1,1,14282,53255,,,0,TPCW ,21,4899.3
92,24,4,1,1,11253,53331,,,0,TPCW ,123,28695.9
109,24,4,1,1,17490,53361,,,0,TPCW ,23,5365.9
111,24,4,1,1,9520,53410,,,0,TPCW ,34,7932.2
84,24,4,1,1,2790,53603,,,0,TPCW ,104,24263.2
104,24,4,1,1,2415,53693,,,0,TPCW ,178,41527.4
121,24,4,1,1,1674,53753,,,0,TPCW ,73,17030.9
104,24,4,1,1,6530,53796,,,0,TPCW ,175,40827.5
85,24,4,1,1,6515,53905,,,0,TPCW ,135,31495.5
89,24,4,1,1,2078,53921,,,0,TPCW ,116,27062.8
88,24,4,1,1,1801,53964,,,0,TPCW ,110,25663
117,24,4,1,1,283,54197,,,0,TPCW ,92,21463.6
110,24,4,1,1,8777,54371,,,0,TPCW ,144,33595.2
89,24,4,1,1,2449,54385,,,0,TPCW ,28,6532.4
114,24,4,1,1,3733,54394,,,0,TPCW ,155,36161.5
88,24,4,1,1,2637,54561,,,0,TPCW ,10,2333
121,24,4,1,1,26969,54618,,,0,TPCW ,185,43160.5
82,24,4,1,1,1752,54629,,,0,TPCW ,85,19830.5
106,24,4,1,1,1398,54674,,,0,TPCW ,114,26596.2
107,24,4,1,1,140,54675,,,0,TPCW ,160,37328
120,24,4,1,1,1678,54695,,,0,TPCW ,122,28462.6
116,24,4,1,1,3606,54808,,,0,TPCW ,129,30095.7
101,24,4,1,1,1008,55032,,,0,TPCW ,108,25196.4
90,24,4,1,1,9952,55050,,,0,TPCW ,51,11898.3
91,24,4,1,1,6409,55060,,,0,TPCW ,166,38727.8
121,24,4,1,1,8935,55081,,,0,TPCW ,162,37794.6
89,24,4,1,1,8941,55139,,,0,TPCW ,126,29395.8
92,24,4,1,1,14516,55146,,,0,TPCW ,114,26596.2
114,24,4,1,1,11328,55173,,,0,TPCW ,53,12364.9
82,24,4,1,1,2575,55187,,,0,TPCW ,50,11665
121,24,4,1,1,34865,55267,,,0,TPCW ,30,6999
112,24,4,1,1,3085,55289,,,0,TPCW ,101,23563.3
83,24,4,1,1,1762,55318,,,0,TPCW ,84,19597.2
107,24,4,1,1,25233,55327,,,0,TPCW ,72,16797.6
108,24,4,1,1,10766,55481,,,0,TPCW ,157,36628.1
101,25,9,1,1,8243,44,,,0,TPCW ,101,30098
97,25,9,1,1,18332,57,,,0,TPCW ,75,22350
90,25,9,1,1,6519,256,,,0,TPCW ,164,48872
102,25,9,1,1,1479,258,,,0,TPCW ,53,15794
88,25,9,1,1,17164,305,,,0,TPCW ,188,56024
112,25,9,1,1,17166,337,,,0,TPCW ,16,4768
88,25,9,1,1,282,550,,,0,TPCW ,27,8046
115,25,9,1,1,3521,574,,,0,TPCW ,160,47680
107,25,9,1,1,7740,744,,,0,TPCW ,32,9536
87,25,9,1,1,9750,833,,,0,TPCW ,10,2980
94,25,9,1,1,10793,889,,,0,TPCW ,85,25330
115,25,9,1,1,14513,915,,,0,TPCW ,63,18774
90,25,9,1,1,27002,994,,,0,TPCW ,133,39634
111,25,9,1,1,1329,1036,,,0,TPCW ,73,21754
87,25,9,1,1,10920,1052,,,0,TPCW ,119,35462
82,25,9,1,1,157,1062,,,0,TPCW ,199,59302
